# ib - <E>b - <E> - sigma_E - T
  1483    -0.10061947    -0.10102549     0.00072167 10.0
  1484    -0.10367420    -0.10103096     0.00072020 10.0
  1485    -0.08794885    -0.10100399     0.00071922 10.0
  1486    -0.09271351    -0.10098693     0.00071795 10.0
  1487    -0.08599391    -0.10095614     0.00071713 10.0
  1488    -0.12720704    -0.10100994     0.00071768 10.0
  1489    -0.10671049    -0.10102159     0.00071630 10.0
  1490    -0.11792980    -0.10105610     0.00071567 10.0
  1491    -0.10033363    -0.10105463     0.00071422 10.0
  1492    -0.07451284    -0.10100068     0.00071480 10.0
  1493    -0.07875887    -0.10095557     0.00071477 10.0
