# Step    x                  y                  z
600       -0.02654095   -0.48719080   -3.20763392
600       -1.56298756   -0.13828528   -3.43685806
600       -3.00078403    1.20974194    8.39370719
600        0.25658628   -1.56445435   -3.12236133
600       -0.74831711   -0.07537645   -6.12085597
600       -2.29147301   -0.32455436   -2.84626593
600        0.36666621   -2.16515147   -6.01258872
600        3.43669197   -1.18402875   -4.58826855
600        2.57785163   -1.46388901   -3.93938424
600       -0.73086661    0.95878518    2.91256087
600       -0.95316349    0.82308733   -3.44180588
600        0.95559801   -0.17768112    1.62434696
600        0.52203749   -2.56106160    2.87337807
600       -1.36828431   -4.83179393   -3.91178788
600        1.13690105    2.35353899   -1.57498272
600        0.98310004   -0.61547929   -1.62032386
600       -3.17775206   -0.20282466   -2.50861834
600       -3.63339776   -3.66500372   -4.45707763
600       -0.76526294   -3.55968952   -6.63913609
600        1.72151903    1.36369230    3.64966529
600        0.92007825   -1.04759264   -2.71010786
600       -4.50385161    2.22695819   -7.81858491
600       -1.78059651   -3.30426621   -2.28001326
600        2.68322495    1.47267788   -2.17101841
600        0.96403009    2.51848179    2.00846357
600       -9.85083056   -0.81709593   -4.42280334
600       -4.08030394    1.03616573   -6.47728211
600       -1.69149886    3.78726725   -3.76371285
600        4.12948891   -2.71450370   -2.58090421
600        2.89399207    4.50823033    6.44546096
600        1.70531637    1.87132871   -0.38700144
600       -2.39728974    4.30560296    3.42326354
600        0.30619776    0.43558885   -2.48410518
600       -0.39280162   -4.16586224    1.90485142
600        0.91987703    2.49306602    1.52055853
600       -1.82982381    0.65939611    4.09022638
600       -0.12564762    4.71259176    9.45168808
600       -1.31005368    0.96294468   -0.33143832
600        0.80414359   -0.38584037    4.56824204
600       -2.90445848    3.96665874   -2.19077620
600       -0.26661614   -0.52861069    6.25770450
600        2.37362264    0.00762483   -2.73866135
600       -0.28713771   -0.89808983   -1.19954656
600        1.79444321    0.43901235    2.89493421
600        3.43093985    4.05030621   -5.84544309
600       -2.48900084    0.57248680    2.82531998
600       -1.83004302    1.87760567   -3.59814392
600       -2.05376097   -1.92191838    5.51199052
600       -4.45329415   -2.34893753    5.05143369
600       -2.20352618   -4.91696400    3.37372297
600       -1.73409372   -0.97347623   -2.05916863


700       -2.15921215   -2.45807022    8.00421306
700        0.91298218   -2.51043322    5.34314167
700        0.58536684   -5.38044409   -2.82909816
700       -1.68870017    2.44550865   -2.40567661
700       -3.52282209    0.35808158    3.33435590
700       -2.67734495   -0.13846774   -4.71626088
700        1.35325583   -1.37490788   -8.30191472
700        2.79951579   -5.56035793    1.94397645
700       -0.49989711   -0.38043225    3.94762815
700        3.62422839    0.74380561   -0.57547378
700       -5.82684516    0.65015885    5.76622713
700        3.73160398   -0.49604265   -2.54444092
700       -7.59482442   -1.74501861    4.54133871
700        0.68513604   -4.14718335   -1.31469660
700       -3.36512469    2.50965214   -4.78138952
700        2.43722512   -2.53438490   -6.45631799
700        0.94846644   -0.13329803    2.02608552
700        1.69100592    3.04222516   -4.61584934
700        2.13992383   -4.48225073   -6.12584093
700       -0.80348704   -3.65230207    2.12569074
700        5.20488475   -7.37405239    5.06473186
700       -3.48241675    5.64046579   -5.39610956
700        0.06049759    3.16742230   -3.55719489
700       -0.46188445   -5.72861404   -5.67463124
700       -2.22538190   -4.80738761   -6.51826406
700       -1.90945621    1.63520407    4.71410398
700       -1.04897051    3.99385134    2.72586149
700        2.66883776    0.39480906    3.30394441
700        1.86204915    1.21432562   -3.24244879
700        2.59808465   -4.50722161    5.62423425
700        0.99913006    1.55577604   -3.81572942
700        0.36422081   -1.15203576    0.98870789
700        3.26492309    3.03634146   -4.31509327
700        5.16959173   -0.28063174   -2.41919570
700        4.54020094   -4.91152381   -6.32948161
700        1.59534883   -0.53745738   -1.32356900
700       -5.17097930    3.30208967    5.18564345
700       -0.19944666   -0.25931816   -1.20922275
700       -3.41471735   -1.35368622    3.57331930
700       -3.50670629    2.46217580    1.43173825
700       -0.48389199   -0.98429352   -2.30868643
700       -0.62482107    0.07181582    2.87309684
700       -0.56315877   -0.28986794   -1.58964460
700        1.64537873   -0.86396334    0.61517406
700        0.60962008    0.15458322    4.38383758
700        0.79417371   -1.00352966   -1.23932462
700       -2.38329720   -0.03845207    1.81612810
700       -0.30504403    2.61177160    7.22614824
700        0.14938195   -1.71679436    1.11295627
700       -0.89092286   -0.32711816   -0.67455867
700       -3.47888673    0.57219775    4.62254632
700       -4.34849147    0.72639048    8.74726665
700       -0.94927184    0.98991235   -1.06565528
700       -7.08362112   -3.66115479   -5.46828609
700       -1.81711054    2.68484159    4.18333226
700       -0.05689986    1.24038858   -3.88245766
700       -0.08346687    1.05929089   -2.27016154
700       -1.67759056   -0.35800210    7.98814585
700       -1.49473179   -1.78202381   -3.23945706
700       -0.93145974   -0.43002763   -2.79139727
700       -0.81790451   -1.78082038   -0.57235327
700       -0.10354033    5.90405596    1.77181998
700        2.85313509    0.25350388    5.03786475
700       -1.04849038   -3.15399472   -7.40154649
700        2.25274953    0.52405623    6.76801432
700        2.88710512    1.35635109    3.44500942
700        0.75539640    1.62560368    5.19062330
700       -0.37793630   -0.59788070   -2.65866891
700       -3.76117591    1.23497755   -5.68294260
700        2.07491855    1.71408554    5.25657406
700       -1.32618849   -1.66274526   -2.82063669
700        0.43075793   -3.11407913   -2.72517109
700       -1.29122990    2.79394247   -2.72885922
700        2.88685120   -0.10614282    2.05242608
700       -0.31950295   -0.85238008   -1.92585453
700        2.19958839    0.77263102   -6.54618914
700        1.18808984   -0.62846917    0.76345109
700       -2.89797415   -1.57836232    4.72062628
700        0.31623946    1.06335902    5.31262904
700       -3.53825110    0.95124302    8.15749430
700       -4.63737034   -3.65723806    7.79855355
700        1.59774283    2.62783726   -1.67853257
700       -0.00232624    0.33023197   -3.97523066
700       -3.61971819    1.42338852    2.86446728
700        1.48580165   -1.57425088    3.89157021
700       -0.65966634   -2.00265795    3.93361788
700        1.60727763    2.94693316   -2.69579316
700       -3.16857270   -2.07110157    3.29997287
700       -4.35254164   -3.99407773    7.26140656
700        0.12073805    3.62800213    4.86632199
700        1.69243994   -6.80197676   -6.63893402
700        3.14635539   -1.31052938   -2.04666541
700       -2.01125855   -0.00125977   -2.16072479
700        2.47888528   -2.94079908   -3.22991903
700        5.11700873    3.59556903   -8.90789070
700       -0.33698276   -0.15380860   -4.10624211
700        2.54607813   -4.61922614    2.79888710
700        1.32099151    0.62852545    6.23545853
700        3.99475057    0.78183111    5.63807271
700        3.48638668    4.46631965    2.67158845


800       -2.27637723    4.93871417   -5.28375177
800        5.61606594   -0.61483759   -9.32660725
800       -1.44593559    0.15990874   -3.79631435
800       -0.18448266   -1.30365995   -4.59845025
800       -0.69239320   -0.35948669   -4.31584210
800        1.40890074    1.32361202   -4.96305934
800        1.88355766   -2.65200706   -2.88243032
800        0.82716304    0.44195742   -1.69734536
800        1.59966355    0.35028334   -3.19903489
800       -1.47882714    2.52611648   -1.57032535
800       -1.01323465    0.36709407    4.75462083
800       -3.75070411   -1.65991083    3.97607244
800        5.08966007   -2.87277747   -2.52138234
800       -4.35521233   -0.14710544   -4.17891998
800        1.00534088   -1.39281883   -3.81069533
800        0.99758269   -2.35107088    3.58729371
800        0.59421533    2.00041794   -2.06058545
800       -3.28788906    1.02157242    1.89743500
800       -1.37074302   -0.36677164   -2.65070772
800        0.31013520   -4.04527594    3.39258279
800       -0.38999252    0.76374239    3.80269988
800        3.64291875    4.11531014   -2.44907686
800       -2.40852808    0.65985540   -2.41969523
800       -0.05270899    0.36127296    0.69821577
800        1.41716869    1.77931804    2.55450578
800       -1.90721575    2.07634487    1.44206615
800       -0.51449333    1.69018542   -5.84689283
800       -0.52384301    1.47606406   -1.39555250
800       -0.95372915    0.96799413    4.80615162
800       -2.75112029   -2.98497874   -4.24714941
800        1.21279462   -1.31395862    1.53082063
800       -1.12358132    2.44122357    8.38045164
800        1.21914656   -2.79975766   -3.21000842
800       -1.75401628   -9.94660129   -8.21355844
800       -1.08313539    2.93518609    4.67264001
800       -1.11231844    1.12146359   -3.86196345
800        1.94937429    5.75006199   -4.20316326
800       -0.72905560   -6.43526316    4.48743074
800        0.02135714   -0.60804294   -5.55130596
800       -1.63851377    2.96732675    3.12445398
800        7.80035402    3.27491745   -9.20231696
800       -2.50964378    0.98448978    3.03222919
800       -8.06257494   -2.52366073   -3.54023418
800        3.90705440   -4.51801107   -3.69620052
800       -1.13095289   -2.13726639    4.74265212
800       -3.63840851   -1.34878440   -4.36349509
800       -2.35234452   -2.44359262    4.88522112
800       -0.57303943   -3.76608872   -4.74320588
800        1.55334465   -0.08553161    2.15798387
800        1.40747430   -2.07332557    5.38242488
800       -1.03461504    1.35093925    4.07877423
800       -0.55312912    0.60618785    1.87804070
800        1.68804844   -1.23615046   -2.74039936
800        3.19798595    1.52084349   -4.64588954
800       -4.06054145    1.23146974    3.37156996
800       -1.87642931    4.16257121   -1.57747682
800        1.54295311   -1.09353928   -2.38386072
800       -1.13478312    4.53223851    3.70469904
800       -0.10154846   -3.47774313   -5.24191566
800        2.39268551    0.26119022   -4.90716247
800       -0.92537467   -1.85289549    3.58878666
800       -0.89629589    2.39278257    3.50049504
800       -0.15687367   -2.73840114    2.29162400
800        1.22924471    2.44081135    5.76449529
800        0.16686922   -0.30481758   -1.81005489
800       -1.64501597    1.94708010    4.52331862
800       -2.50111752   -5.25277881   -1.91489780
800        1.75246627    2.61073207    9.69376396
800        3.26054606    4.89507361   -4.64731491
800        2.10016265   -2.13308166   -1.60798908
800       -1.24627816   -9.48362109    4.41192371
800       -0.09006175   -0.38366444   -1.30442555
800        0.10393332   -3.01021230    3.45698702
800       -0.09737300   -3.20594217   -2.69495780
800       -2.05079860   -0.29979030    3.26027446
800        0.84923681    0.33412634    2.75737106
800        2.24896632    0.58965910    3.67275043
800       -1.10453835    1.76973868    2.35315817
800       -0.30340228   -0.62435941    1.07347386
800        0.65521273   -2.66010965   -4.29353641
800       -3.96529152   -0.68965675    2.57082677
800        1.49148063   -1.46912970    4.58742783
800       -2.59560624   -0.16247715   -7.44064685
800        2.94422304    2.11082628    9.85583525
800       -2.71440691   -3.11466880   -1.57133510
800       -4.64446438   -1.01273283    5.00934434
800       -3.16749014    1.14740947   -2.20217707
800       -0.11327932   -1.90402346    5.10502594
800       -1.51263804    0.81444533    1.82093541
800       -2.23260620   -1.93124328   -5.20311812
800       -0.35034749    3.56259819   -4.50441487
800       -2.14285426    2.60547350   -2.05956421
800       -0.69041862    1.27583018   -1.29958138
800       -2.39337862    1.98106780   -5.38744896
800       -3.42325422   -1.94333979    2.59915752
800       -2.12330615    2.71665904   -6.55605798
800       -0.53433948   -0.83914288   -5.20032436
800        4.11036831   -0.78356680    8.44433127
800       -3.31103687   -1.60483081    3.08514475
800        2.15783863    2.34191034    2.34941352
